name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Dion Waiters","Cleveland Cavaliers",2013-12-26,2013,6628,1610612739,400489296,5,3,14,1,"Jump Shot","2PT Field Goal",18.50,"Atlanta Hawks",78,135,3,2.40,"Teague, Jeff",3.80,14.70
"Anderson Varejao","Cleveland Cavaliers",2013-12-26,2013,2419,1610612739,400489296,5,2,45,1,"Jump Shot","2PT Field Goal",16.30,"Atlanta Hawks",80,135,0,1.20,"Horford, Al",9.00,16.30
"Kyrie Irving","Cleveland Cavaliers",2013-12-26,2013,6442,1610612739,400489296,5,2,07,0,"Jump Shot","2PT Field Goal",18.40,"Atlanta Hawks",144,116,16,12.00,"Teague, Jeff",3.00,10.50
"Tristan Thompson","Cleveland Cavaliers",2013-12-26,2013,6474,1610612739,400489296,5,1,40,0,"Jump Shot","2PT Field Goal",10.20,"Atlanta Hawks",47,60,0,0.40,"Millsap, Paul",3.50,11.60
"Kyrie Irving","Cleveland Cavaliers",2013-12-26,2013,6442,1610612739,400489296,6,4,46,1,"Jump Shot","3PT Field Goal",27.20,"Atlanta Hawks",-215,138,11,9.70,"Teague, Jeff",5.40,13.70
"Dion Waiters","Cleveland Cavaliers",2013-12-26,2013,6628,1610612739,400489296,6,3,31,0,"Jump Shot","3PT Field Goal",24.30,"Atlanta Hawks",184,183,0,0.90,"Teague, Jeff",5.30,12.30
"Tristan Thompson","Cleveland Cavaliers",2013-12-26,2013,6474,1610612739,400489296,6,2,50,1,"Jump Shot","2PT Field Goal",4.60,"Atlanta Hawks",-2,34,0,1.20,"Antic, Pero",3.50,5.00
"Kyrie Irving","Cleveland Cavaliers",2013-12-26,2013,6442,1610612739,400489296,6,2,33,1,"Jump Shot","3PT Field Goal",27.60,"Atlanta Hawks",135,268,8,7.20,"Teague, Jeff",4.50,16.50
"Kyrie Irving","Cleveland Cavaliers",2013-12-26,2013,6442,1610612739,400489296,6,1,23,0,"Jump Shot","3PT Field Goal",25.70,"Atlanta Hawks",166,206,16,15.50,"Mack, Shelvin",4.30,8.30
"Kyrie Irving","Cleveland Cavaliers",2013-12-26,2013,6442,1610612739,400489296,6,0,55,1,"Jump Shot","2PT Field Goal",17.30,"Atlanta Hawks",113,121,10,8.80,"Teague, Jeff",3.00,14.90
"Kyle Korver","Atlanta Hawks",2013-12-26,2013,2011,1610612737,400489296,5,2,24,0,"Jump Shot","3PT Field Goal",26.10,"Cleveland Cavaliers",163,197,0,0.80,"Jack, Jarrett",4.70,8.10
"Jeff Teague","Atlanta Hawks",2013-12-26,2013,4015,1610612737,400489296,5,0,04,1,"Jump Shot","3PT Field Goal",27.40,"Cleveland Cavaliers",113,277,0,0.90,"Dellavedova, Matthew",7.20,0.00
"Jeff Teague","Atlanta Hawks",2013-12-26,2013,4015,1610612737,400489296,5,0,00,0,"Jump Shot","2PT Field Goal",17.80,"Cleveland Cavaliers",-169,-21,0,0.70,"Irving, Kyrie",2.40,0.00
"Kyle Korver","Atlanta Hawks",2013-12-26,2013,2011,1610612737,400489296,6,3,46,0,"Jump Shot","3PT Field Goal",23.10,"Cleveland Cavaliers",230,28,0,0.70,"Jack, Jarrett",6.00,15.00
"Shelvin Mack","Atlanta Hawks",2013-12-26,2013,6454,1610612737,400489296,6,3,21,0,"Jump Shot","2PT Field Goal",7.40,"Cleveland Cavaliers",-13,61,3,3.80,"Varejao, Anderson",2.20,17.40
"Pero Antic","Atlanta Hawks",2013-12-26,2013,2585616,1610612737,400489296,6,3,13,1,"Jump Shot","3PT Field Goal",22.50,"Cleveland Cavaliers",-224,11,0,1.40,"Jack, Jarrett",13.20,8.30
"Kyle Korver","Atlanta Hawks",2013-12-26,2013,2011,1610612737,400489296,6,2,44,1,"Jump Shot","3PT Field Goal",24.00,"Cleveland Cavaliers",-16,257,0,0.80,"Jack, Jarrett",2.10,18.40
"Kyle Korver","Atlanta Hawks",2013-12-26,2013,2011,1610612737,400489296,6,2,15,1,"Jump Shot","3PT Field Goal",26.70,"Cleveland Cavaliers",171,235,0,0.80,"Jack, Jarrett",3.10,10.10
"Shelvin Mack","Atlanta Hawks",2013-12-26,2013,6454,1610612737,400489296,6,1,42,1,"Jump Shot","2PT Field Goal",15.00,"Cleveland Cavaliers",-70,132,2,2.40,"Irving, Kyrie",5.10,21.30
"Kyle Korver","Atlanta Hawks",2013-12-26,2013,2011,1610612737,400489296,6,1,17,0,"Jump Shot","3PT Field Goal",26.40,"Cleveland Cavaliers",174,225,0,0.80,"Waiters, Dion",7.20,19.60
"Paul Millsap","Atlanta Hawks",2013-12-26,2013,3015,1610612737,400489296,6,0,39,0,"Jump Shot","2PT Field Goal",24.30,"Cleveland Cavaliers",204,102,0,0.80,"Thompson, Tristan",5.10,11.00
"Wesley Matthews","Portland Trail Blazers",2013-12-26,2013,4032,1610612757,400489299,5,2,03,0,"Jump Shot","3PT Field Goal",25.10,"Los Angeles Clippers",-120,213,0,0.90,"Crawford, Jamal",3.70,6.30
"LaMarcus Aldridge","Portland Trail Blazers",2013-12-26,2013,2983,1610612757,400489299,5,1,22,0,"Jump Shot","2PT Field Goal",20.30,"Los Angeles Clippers",-133,146,0,0.80,"Dudley, Jared",3.00,3.00
"Chris Paul","Los Angeles Clippers",2013-12-26,2013,2779,1610612746,400489299,5,0,08,0,"Jump Shot","3PT Field Goal",29.60,"Portland Trail Blazers",-215,195,3,2.60,"Aldridge, LaMarcus",4.20,0.00
"Rudy Gay","Sacramento Kings",2013-12-27,2013,3005,1610612758,400489307,5,4,26,1,"Jump Shot","3PT Field Goal",24.20,"Miami Heat",119,214,0,1.10,"Beasley, Michael",5.50,0.00
"Isaiah Thomas","Sacramento Kings",2013-12-27,2013,6472,1610612758,400489307,5,3,14,1,"Jump Shot","3PT Field Goal",23.70,"Miami Heat",1,252,2,2.30,"Cole, Norris",3.90,0.00
"Marcus Thornton","Sacramento Kings",2013-12-27,2013,4017,1610612758,400489307,5,2,46,0,"Jump Shot","3PT Field Goal",24.60,"Miami Heat",-183,159,0,0.60,"Chalmers, Mario",3.80,0.00
"DeMarcus Cousins","Sacramento Kings",2013-12-27,2013,4258,1610612758,400489307,5,2,17,0,"Jump Shot","2PT Field Goal",5.00,"Miami Heat",-13,39,0,0.70,"Chalmers, Mario",2.60,0.00
"Marcus Thornton","Sacramento Kings",2013-12-27,2013,4017,1610612758,400489307,5,1,02,0,"Jump Shot","3PT Field Goal",24.60,"Miami Heat",106,224,0,0.60,"Chalmers, Mario",4.40,0.00
"Michael Beasley","Miami Heat",2013-12-27,2013,3418,1610612748,400489307,5,2,37,0,"Jump Shot","3PT Field Goal",24.00,"Sacramento Kings",-112,224,0,0.90,"Cousins, DeMarcus",12.20,0.00
"Chris Bosh","Miami Heat",2013-12-27,2013,1977,1610612748,400489307,5,0,51,0,"Jump Shot","3PT Field Goal",22.50,"Sacramento Kings",234,15,0,1.00,"Thomas, Isaiah",5.80,0.00
"LeBron James","Miami Heat",2013-12-27,2013,1966,1610612748,400489307,5,0,44,1,"Jump Shot","3PT Field Goal",25.10,"Sacramento Kings",-4,252,0,0.00,"Thomas, Isaiah",4.30,0.00
"LeBron James","Miami Heat",2013-12-27,2013,1966,1610612748,400489307,5,0,24,1,"Jump Shot","3PT Field Goal",24.70,"Sacramento Kings",-235,20,1,1.70,"Cousins, DeMarcus",4.00,0.00
"LeBron James","Miami Heat",2013-12-27,2013,1966,1610612748,400489307,5,0,13,1,"Jump Shot","3PT Field Goal",25.10,"Sacramento Kings",10,257,5,3.40,"Gay, Rudy",5.40,0.00
"LeBron James","Miami Heat",2013-12-27,2013,1966,1610612748,400489307,5,0,06,0,"Jump Shot","3PT Field Goal",0.00,"Sacramento Kings",171,194,0,0.00,,0.00,0.00
"Mike Scott","Atlanta Hawks",2013-12-28,2013,6622,1610612737,400489313,5,3,41,1,"Jump Shot","3PT Field Goal",24.70,"Charlotte Hornets",-60,242,0,1.00,"Jefferson, Al",9.50,17.30
"Kyle Korver","Atlanta Hawks",2013-12-28,2013,2011,1610612737,400489313,5,2,53,0,"Jump Shot","2PT Field Goal",15.00,"Charlotte Hornets",-95,129,1,1.00,"Walker, Kemba",2.90,9.00
"Paul Millsap","Atlanta Hawks",2013-12-28,2013,3015,1610612737,400489313,5,2,21,0,"Jump Shot","3PT Field Goal",24.80,"Charlotte Hornets",-92,231,0,0.90,"Henderson, Gerald",7.00,12.00
"Mike Scott","Atlanta Hawks",2013-12-28,2013,6622,1610612737,400489313,5,1,33,0,"Jump Shot","3PT Field Goal",25.00,"Charlotte Hornets",-15,247,0,1.10,"McRoberts, Josh",5.60,16.00
"Louis Williams","Atlanta Hawks",2013-12-28,2013,2799,1610612737,400489313,5,0,53,0,"Jump Shot","2PT Field Goal",22.00,"Charlotte Hornets",-90,183,4,3.50,"Henderson, Gerald",4.40,9.40
"Kemba Walker","Charlotte Bobcats",2013-12-28,2013,6479,1610612766,400489313,5,3,51,0,"Jump Shot","3PT Field Goal",24.30,"Atlanta Hawks",-67,242,0,0.80,"Millsap, Paul",6.00,20.80
"Anthony Tolliver","Charlotte Bobcats",2013-12-28,2013,3276,1610612766,400489313,5,2,04,0,"Jump Shot","3PT Field Goal",23.70,"Atlanta Hawks",233,34,0,0.40,"Korver, Kyle",5.10,10.70
"Josh McRoberts","Charlotte Bobcats",2013-12-28,2013,3220,1610612766,400489313,5,1,10,0,"Jump Shot","3PT Field Goal",25.80,"Atlanta Hawks",163,187,0,1.20,"Millsap, Paul",17.30,2.70
"Kemba Walker","Charlotte Bobcats",2013-12-28,2013,6479,1610612766,400489313,5,0,32,0,"Jump Shot","2PT Field Goal",14.90,"Atlanta Hawks",-128,116,24,18.20,"Korver, Kyle",2.90,5.90
"Kemba Walker","Charlotte Bobcats",2013-12-28,2013,6479,1610612766,400489313,5,0,25,0,"Jump Shot","2PT Field Goal",17.70,"Atlanta Hawks",168,138,6,5.00,"Mack, Shelvin",7.50,19.10
"Anthony Tolliver","Charlotte Bobcats",2013-12-28,2013,3276,1610612766,400489313,5,0,20,0,"Jump Shot","3PT Field Goal",24.00,"Atlanta Hawks",23,249,1,1.30,"Williams, Louis",5.50,0.00
"Kemba Walker","Charlotte Bobcats",2013-12-28,2013,6479,1610612766,400489313,5,0,09,1,"Jump Shot","3PT Field Goal",24.90,"Atlanta Hawks",47,247,2,1.50,"Teague, Jeff",3.50,0.00
"Anthony Tolliver","Charlotte Bobcats",2013-12-28,2013,3276,1610612766,400489313,5,0,01,1,"Jump Shot","3PT Field Goal",24.90,"Atlanta Hawks",231,71,0,1.00,"Williams, Louis",8.60,0.00
"Jarrett Jack","Cleveland Cavaliers",2013-12-29,2013,2768,1610612739,400489321,5,4,47,1,"Jump Shot","2PT Field Goal",16.20,"Golden State Warriors",130,36,1,1.40,"Iguodala, Andre",8.90,14.50
"Kyrie Irving","Cleveland Cavaliers",2013-12-29,2013,6442,1610612739,400489321,5,2,20,0,"Jump Shot","2PT Field Goal",22.80,"Golden State Warriors",92,195,6,10.60,"Iguodala, Andre",4.70,1.50
"Dion Waiters","Cleveland Cavaliers",2013-12-29,2013,6628,1610612739,400489321,5,0,34,0,"Jump Shot","2PT Field Goal",15.70,"Golden State Warriors",-149,7,2,1.90,"Iguodala, Andre",6.70,17.90
"Stephen Curry","Golden State Warriors",2013-12-29,2013,3975,1610612744,400489321,5,3,20,0,"Jump Shot","3PT Field Goal",24.20,"Cleveland Cavaliers",162,201,10,8.20,"Varejao, Anderson",5.10,15.40
"Klay Thompson","Golden State Warriors",2013-12-29,2013,6475,1610612744,400489321,5,3,15,0,"Jump Shot","3PT Field Goal",25.40,"Cleveland Cavaliers",-188,181,0,0.80,"Irving, Kyrie",4.70,23.40
"Draymond Green","Golden State Warriors",2013-12-29,2013,6589,1610612744,400489321,5,2,45,0,"Jump Shot","3PT Field Goal",24.80,"Cleveland Cavaliers",-150,206,0,1.10,"Varejao, Anderson",6.50,15.00
"Stephen Curry","Golden State Warriors",2013-12-29,2013,3975,1610612744,400489321,5,0,13,1,"Jump Shot","2PT Field Goal",23.40,"Cleveland Cavaliers",-190,126,19,16.90,"Varejao, Anderson",3.70,5.00
"Jarrett Jack","Cleveland Cavaliers",2014-01-02,2013,2768,1610612739,400489346,5,4,36,1,"Jump Shot","2PT Field Goal",19.00,"Orlando Magic",-40,165,3,2.20,"Davis, Glen",5.20,3.80
"Dion Waiters","Cleveland Cavaliers",2014-01-02,2013,6628,1610612739,400489346,5,3,54,0,"Jump Shot","2PT Field Goal",21.90,"Orlando Magic",77,190,5,5.60,"Oladipo, Victor",4.60,7.00
"Jarrett Jack","Cleveland Cavaliers",2014-01-02,2013,2768,1610612739,400489346,5,2,53,0,"Jump Shot","2PT Field Goal",17.60,"Orlando Magic",113,104,2,2.00,"Maxiell, Jason",4.30,1.60
"Dion Waiters","Cleveland Cavaliers",2014-01-02,2013,6628,1610612739,400489346,5,2,11,0,"Jump Shot","2PT Field Goal",20.10,"Orlando Magic",-75,101,7,5.60,"Oladipo, Victor",3.20,8.10
"Anderson Varejao","Cleveland Cavaliers",2014-01-02,2013,2419,1610612739,400489346,5,2,07,1,"Jump Shot","2PT Field Goal",18.10,"Orlando Magic",-81,162,0,1.20,"Maxiell, Jason",5.20,22.00
"Anderson Varejao","Cleveland Cavaliers",2014-01-02,2013,2419,1610612739,400489346,5,1,34,1,"Jump Shot","2PT Field Goal",18.40,"Orlando Magic",-175,99,0,0.90,"Davis, Glen",8.50,11.50
"Jarrett Jack","Cleveland Cavaliers",2014-01-02,2013,2768,1610612739,400489346,5,1,10,0,"Jump Shot","2PT Field Goal",6.10,"Orlando Magic",20,26,4,4.60,"Afflalo, Arron",3.50,20.50
"Dion Waiters","Cleveland Cavaliers",2014-01-02,2013,6628,1610612739,400489346,5,0,59,0,"Jump Shot","2PT Field Goal",17.90,"Orlando Magic",-8,156,1,1.50,"Nelson, Jameer",2.60,8.10
"Glen Davis","Orlando Magic",2014-01-02,2013,3200,1610612753,400489346,5,4,13,0,"Jump Shot","2PT Field Goal",5.40,"Cleveland Cavaliers",32,39,0,0.60,"Varejao, Anderson",1.90,7.80
"Glen Davis","Orlando Magic",2014-01-02,2013,3200,1610612753,400489346,5,2,30,0,"Jump Shot","2PT Field Goal",16.20,"Cleveland Cavaliers",-171,33,0,3.80,"Thompson, Tristan",4.00,5.60
"Victor Oladipo","Orlando Magic",2014-01-02,2013,2527963,1610612753,400489346,5,1,49,0,"Jump Shot","3PT Field Goal",24.40,"Cleveland Cavaliers",-163,195,0,0.80,"Waiters, Dion",6.20,11.30
"Arron Afflalo","Orlando Magic",2014-01-02,2013,3187,1610612753,400489346,5,1,19,0,"Jump Shot","2PT Field Goal",19.60,"Cleveland Cavaliers",-161,50,2,2.20,"Dellavedova, Matthew",3.50,10.40
"Arron Afflalo","Orlando Magic",2014-01-02,2013,3187,1610612753,400489346,5,0,19,0,"Jump Shot","3PT Field Goal",26.00,"Cleveland Cavaliers",-163,200,1,1.30,"Waiters, Dion",3.50,0.00
"Courtney Lee","Memphis Grizzlies",2014-01-07,2013,3445,1610612763,400489387,5,4,13,0,"Jump Shot","3PT Field Goal",23.40,"San Antonio Spurs",-131,203,0,0.80,"Ginobili, Manu",4.00,17.00
"Mike Conley","Memphis Grizzlies",2014-01-07,2013,3195,1610612763,400489387,5,2,25,1,"Jump Shot","3PT Field Goal",24.10,"San Antonio Spurs",-139,206,12,10.50,"Parker, Tony",5.90,14.00
"Courtney Lee","Memphis Grizzlies",2014-01-07,2013,3445,1610612763,400489387,5,1,27,1,"Jump Shot","3PT Field Goal",23.80,"San Antonio Spurs",-193,153,0,0.80,"Leonard, Kawhi",4.60,12.50
"Mike Conley","Memphis Grizzlies",2014-01-07,2013,3195,1610612763,400489387,5,0,00,0,"Jump Shot","3PT Field Goal",30.60,"San Antonio Spurs",129,257,0,0.50,"Diaw, Boris",7.20,0.00
"Manu Ginobili","San Antonio Spurs",2014-01-07,2013,272,1610612759,400489387,5,3,23,0,"Jump Shot","3PT Field Goal",24.50,"Memphis Grizzlies",168,175,0,0.70,"Lee, Courtney",3.20,2.10
"Tim Duncan","San Antonio Spurs",2014-01-07,2013,215,1610612759,400489387,5,2,40,1,"Jump Shot","2PT Field Goal",10.60,"Memphis Grizzlies",102,3,0,1.70,"Randolph, Zach",3.80,5.70
"Kawhi Leonard","San Antonio Spurs",2014-01-07,2013,6450,1610612759,400489387,5,1,58,0,"Jump Shot","3PT Field Goal",23.00,"Memphis Grizzlies",-228,-27,0,0.80,"Lee, Courtney",6.90,2.70
"Manu Ginobili","San Antonio Spurs",2014-01-07,2013,272,1610612759,400489387,5,0,23,0,"Jump Shot","2PT Field Goal",19.20,"Memphis Grizzlies",-147,123,0,1.30,"Randolph, Zach",5.80,5.70
"Kevin Garnett","Brooklyn Nets",2014-01-10,2013,261,1610612751,400489410,5,4,38,0,"Jump Shot","2PT Field Goal",14.50,"Miami Heat",-134,0,1,3.10,"Bosh, Chris",2.60,6.70
"Alan Anderson","Brooklyn Nets",2014-01-10,2013,6569,1610612751,400489410,5,4,02,1,"Jump Shot","2PT Field Goal",21.20,"Miami Heat",-191,-11,0,1.00,"Andersen, Chris",3.50,6.80
"Kevin Garnett","Brooklyn Nets",2014-01-10,2013,261,1610612751,400489410,5,3,05,0,"Jump Shot","2PT Field Goal",17.20,"Miami Heat",-139,88,1,1.20,"Andersen, Chris",5.00,5.30
"Paul Pierce","Brooklyn Nets",2014-01-10,2013,662,1610612751,400489410,5,2,22,0,"Jump Shot","2PT Field Goal",14.40,"Miami Heat",-8,137,4,6.20,"Allen, Ray",2.30,5.30
"Paul Pierce","Brooklyn Nets",2014-01-10,2013,662,1610612751,400489410,5,0,58,0,"Jump Shot","2PT Field Goal",12.10,"Miami Heat",106,4,0,1.00,"Allen, Ray",3.20,6.10
"Paul Pierce","Brooklyn Nets",2014-01-10,2013,662,1610612751,400489410,5,0,00,0,"Jump Shot","3PT Field Goal",24.50,"Miami Heat",-5,269,2,3.10,"Allen, Ray",2.80,0.00
"Joe Johnson","Brooklyn Nets",2014-01-10,2013,1007,1610612751,400489410,6,4,32,0,"Jump Shot","2PT Field Goal",22.80,"Miami Heat",2,230,4,4.40,"Bosh, Chris",3.90,1.00
"Shaun Livingston","Brooklyn Nets",2014-01-10,2013,2393,1610612751,400489410,6,4,20,1,"Jump Shot","2PT Field Goal",5.00,"Miami Heat",12,41,1,1.30,"Allen, Ray",2.30,15.80
"Paul Pierce","Brooklyn Nets",2014-01-10,2013,662,1610612751,400489410,6,2,57,1,"Jump Shot","3PT Field Goal",24.60,"Miami Heat",174,176,0,0.90,"Bosh, Chris",5.40,6.10
"Kevin Garnett","Brooklyn Nets",2014-01-10,2013,261,1610612751,400489410,6,2,13,1,"Jump Shot","2PT Field Goal",21.70,"Miami Heat",121,172,0,0.90,"Andersen, Chris",5.60,1.30
"Ray Allen","Miami Heat",2014-01-10,2013,9,1610612748,400489410,5,4,22,0,"Jump Shot","3PT Field Goal",23.20,"Brooklyn Nets",-239,-11,1,1.00,"Johnson, Joe",6.00,10.40
"Ray Allen","Miami Heat",2014-01-10,2013,9,1610612748,400489410,5,2,43,0,"Jump Shot","2PT Field Goal",12.00,"Brooklyn Nets",-116,-5,5,6.30,"Livingston, Shaun",3.20,5.10
"Norris Cole","Miami Heat",2014-01-10,2013,6431,1610612748,400489410,5,2,03,0,"Jump Shot","3PT Field Goal",25.40,"Brooklyn Nets",-48,255,0,0.70,"Johnson, Joe",6.20,7.30
"Ray Allen","Miami Heat",2014-01-10,2013,9,1610612748,400489410,6,1,44,0,"Jump Shot","2PT Field Goal",13.90,"Brooklyn Nets",125,-11,6,3.70,"Anderson, Alan",3.00,2.00
"Chris Bosh","Miami Heat",2014-01-10,2013,1977,1610612748,400489410,6,1,22,0,"Jump Shot","3PT Field Goal",30.00,"Brooklyn Nets",4,266,0,0.80,"Livingston, Shaun",4.80,22.60
"Michael Beasley","Miami Heat",2014-01-10,2013,3418,1610612748,400489410,6,1,19,0,"Jump Shot","2PT Field Goal",16.00,"Brooklyn Nets",15,140,1,1.10,"Pierce, Paul",6.90,22.80
"Ray Allen","Miami Heat",2014-01-10,2013,9,1610612748,400489410,6,0,44,0,"Jump Shot","3PT Field Goal",25.60,"Brooklyn Nets",-26,257,0,0.80,"Plumlee, Mason",5.30,16.10
"Carmelo Anthony","New York Knicks",2014-01-13,2013,1975,1610612752,400489430,5,4,37,0,"Jump Shot","2PT Field Goal",16.20,"Phoenix Suns",-139,26,2,3.20,"Green, Gerald",2.00,4.10
"Raymond Felton","New York Knicks",2014-01-13,2013,2753,1610612752,400489430,5,3,23,0,"Jump Shot","3PT Field Goal",24.60,"Phoenix Suns",141,201,2,4.10,"Frye, Channing",5.20,12.20
"Andrea Bargnani","New York Knicks",2014-01-13,2013,2987,1610612752,400489430,5,2,07,0,"Jump Shot","3PT Field Goal",24.70,"Phoenix Suns",203,148,0,0.70,"Dragic, Goran",5.00,6.30
"Iman Shumpert","New York Knicks",2014-01-13,2013,6468,1610612752,400489430,5,1,28,0,"Jump Shot","3PT Field Goal",26.50,"Phoenix Suns",-210,142,0,0.90,"Green, Gerald",7.40,8.70
"Carmelo Anthony","New York Knicks",2014-01-13,2013,1975,1610612752,400489430,5,0,47,0,"Jump Shot","2PT Field Goal",21.30,"Phoenix Suns",193,-8,16,15.60,"Tucker, PJ",3.90,8.30
"Carmelo Anthony","New York Knicks",2014-01-13,2013,1975,1610612752,400489430,5,0,04,0,"Jump Shot","2PT Field Goal",15.80,"Phoenix Suns",165,23,0,0.70,"Tucker, PJ",2.10,0.20
"Channing Frye","Phoenix Suns",2014-01-13,2013,2754,1610612756,400489430,5,4,21,0,"Jump Shot","3PT Field Goal",22.50,"New York Knicks",233,-32,0,0.80,"Martin, Kenyon",4.70,10.40
"Goran Dragic","Phoenix Suns",2014-01-13,2013,3423,1610612756,400489430,5,3,38,0,"Jump Shot","2PT Field Goal",5.60,"New York Knicks",-32,14,25,21.70,"Martin, Kenyon",4.50,3.00
"Gerald Green","Phoenix Suns",2014-01-13,2013,2761,1610612756,400489430,5,1,17,0,"Jump Shot","3PT Field Goal",21.60,"New York Knicks",234,-35,0,0.70,"Shumpert, Iman",2.80,15.70
"Jameer Nelson","Orlando Magic",2014-01-15,2013,2439,1610612753,400489439,5,3,38,0,"Jump Shot","3PT Field Goal",24.90,"Chicago Bulls",143,220,11,9.30,"Augustin, D.J.",1.40,14.20
"Jameer Nelson","Orlando Magic",2014-01-15,2013,2439,1610612753,400489439,5,2,27,0,"Jump Shot","2PT Field Goal",14.40,"Chicago Bulls",4,137,9,10.20,"Butler, Jimmy",5.30,13.80
"Glen Davis","Orlando Magic",2014-01-15,2013,3200,1610612753,400489439,5,1,58,1,"Jump Shot","2PT Field Goal",20.90,"Chicago Bulls",94,179,0,0.80,"Butler, Jimmy",5.20,9.60
"Victor Oladipo","Orlando Magic",2014-01-15,2013,2527963,1610612753,400489439,6,4,18,0,"Jump Shot","3PT Field Goal",25.30,"Chicago Bulls",-163,187,0,0.70,"Butler, Jimmy",5.20,10.30
"Tobias Harris","Orlando Magic",2014-01-15,2013,6440,1610612753,400489439,6,4,07,1,"Jump Shot","2PT Field Goal",12.70,"Chicago Bulls",147,22,1,2.50,"Noah, Joakim",1.50,14.50
"Jameer Nelson","Orlando Magic",2014-01-15,2013,2439,1610612753,400489439,6,2,32,1,"Jump Shot","3PT Field Goal",24.20,"Chicago Bulls",-65,255,0,2.30,"Augustin, D.J.",7.30,7.00
"Jameer Nelson","Orlando Magic",2014-01-15,2013,2439,1610612753,400489439,6,1,16,0,"Jump Shot","3PT Field Goal",23.70,"Chicago Bulls",-234,17,0,0.90,"Hinrich, Kirk",4.20,15.60
"Glen Davis","Orlando Magic",2014-01-15,2013,3200,1610612753,400489439,6,0,35,0,"Jump Shot","3PT Field Goal",25.30,"Chicago Bulls",6,277,0,0.70,"Noah, Joakim",4.40,13.40
"Glen Davis","Orlando Magic",2014-01-15,2013,3200,1610612753,400489439,6,0,04,1,"Jump Shot","3PT Field Goal",27.30,"Chicago Bulls",-155,231,0,0.90,"Noah, Joakim",3.50,0.00
"Glen Davis","Orlando Magic",2014-01-15,2013,3200,1610612753,400489439,7,4,22,0,"Jump Shot","2PT Field Goal",2.80,"Chicago Bulls",0,33,2,5.90,"Noah, Joakim",1.90,5.30
"Tobias Harris","Orlando Magic",2014-01-15,2013,6440,1610612753,400489439,7,3,16,1,"Jump Shot","3PT Field Goal",24.60,"Chicago Bulls",1,246,0,0.90,"Butler, Jimmy",6.30,15.50
"Tobias Harris","Orlando Magic",2014-01-15,2013,6440,1610612753,400489439,7,1,57,0,"Jump Shot","3PT Field Goal",22.90,"Chicago Bulls",-237,-8,0,0.80,"Gibson, Taj",6.50,4.50
"Jameer Nelson","Orlando Magic",2014-01-15,2013,2439,1610612753,400489439,7,1,44,0,"Jump Shot","2PT Field Goal",22.30,"Chicago Bulls",-150,107,1,2.00,"Augustin, D.J.",4.70,14.00
"Jameer Nelson","Orlando Magic",2014-01-15,2013,2439,1610612753,400489439,7,1,35,0,"Jump Shot","3PT Field Goal",24.90,"Chicago Bulls",-153,230,0,1.30,"Augustin, D.J.",5.40,18.30
"Glen Davis","Orlando Magic",2014-01-15,2013,3200,1610612753,400489439,7,0,02,0,"Jump Shot","3PT Field Goal",24.20,"Chicago Bulls",-171,214,0,0.80,"Butler, Jimmy",4.50,0.00
"ETwaun Moore","Orlando Magic",2014-01-15,2013,6460,1610612753,400489439,7,0,00,0,"Jump Shot","2PT Field Goal",22.60,"Chicago Bulls",-196,9,0,0.30,"Noah, Joakim",3.00,0.00
"Jimmy Butler","Chicago Bulls",2014-01-15,2013,6430,1610612741,400489439,5,4,45,1,"Jump Shot","3PT Field Goal",24.30,"Orlando Magic",203,189,0,0.70,"Harkless, Maurice",6.20,12.10
"Jimmy Butler","Chicago Bulls",2014-01-15,2013,6430,1610612741,400489439,5,2,53,0,"Jump Shot","3PT Field Goal",24.20,"Orlando Magic",-161,203,0,0.80,"Nelson, Jameer",3.70,16.00
"DJ Augustin","Chicago Bulls",2014-01-15,2013,3415,1610612741,400489439,5,2,39,0,"Jump Shot","3PT Field Goal",22.60,"Orlando Magic",228,-8,0,1.00,"Oladipo, Victor",6.10,12.80
"DJ Augustin","Chicago Bulls",2014-01-15,2013,3415,1610612741,400489439,5,2,15,1,"Jump Shot","2PT Field Goal",17.10,"Orlando Magic",-76,160,1,1.80,"Harris, Tobias",8.20,14.20
"Jimmy Butler","Chicago Bulls",2014-01-15,2013,6430,1610612741,400489439,5,1,44,0,"Jump Shot","3PT Field Goal",22.00,"Orlando Magic",-237,9,0,0.70,"Oladipo, Victor",5.30,11.70
"Tony Snell","Chicago Bulls",2014-01-15,2013,2528353,1610612741,400489439,5,0,50,0,"Jump Shot","3PT Field Goal",22.70,"Orlando Magic",242,11,0,0.60,"Davis, Glen",4.10,14.10
"Mike Dunleavy","Chicago Bulls",2014-01-15,2013,1708,1610612741,400489439,5,0,13,1,"Jump Shot","3PT Field Goal",25.50,"Orlando Magic",147,225,0,0.70,"Harris, Tobias",11.00,0.00
